Date,Open,High,Low,Close
Tue Dec 20 2022 13:05:00 GMT+0530 (India Standard Time),2588,2589,2586,2586.2
Tue Dec 20 2022 13:10:00 GMT+0530 (India Standard Time),2586.2,2587.9,2585.05,2586.75
Tue Dec 20 2022 13:15:00 GMT+0530 (India Standard Time),2586.7,2587.15,2583.5,2584.65
Tue Dec 20 2022 13:20:00 GMT+0530 (India Standard Time),2584.65,2589.4,2583.9,2588.8
Tue Dec 20 2022 13:25:00 GMT+0530 (India Standard Time),2588.6,2589,2586.05,2587.6
Tue Dec 20 2022 13:30:00 GMT+0530 (India Standard Time),2587.65,2588.75,2586.45,2586.5
Tue Dec 20 2022 13:35:00 GMT+0530 (India Standard Time),2586.45,2588.6,2584.3,2587.65
Tue Dec 20 2022 13:40:00 GMT+0530 (India Standard Time),2587.9,2593,2587.25,2593
Tue Dec 20 2022 13:45:00 GMT+0530 (India Standard Time),2592.95,2594.9,2589.05,2590.2
Tue Dec 20 2022 13:50:00 GMT+0530 (India Standard Time),2590.2,2590.55,2584.7,2585
Tue Dec 20 2022 13:55:00 GMT+0530 (India Standard Time),2585.05,2590.65,2584.95,2589.7
Tue Dec 20 2022 14:00:00 GMT+0530 (India Standard Time),2590.35,2591.35,2588.65,2590.15
Tue Dec 20 2022 14:05:00 GMT+0530 (India Standard Time),2590.15,2591.9,2588.5,2591.9
Tue Dec 20 2022 14:10:00 GMT+0530 (India Standard Time),2591.9,2594.35,2590.4,2590.4
Tue Dec 20 2022 14:15:00 GMT+0530 (India Standard Time),2590.4,2598,2589.4,2595.7
Tue Dec 20 2022 14:20:00 GMT+0530 (India Standard Time),2596.3,2607,2595.5,2602.5
Tue Dec 20 2022 14:25:00 GMT+0530 (India Standard Time),2603,2606.65,2601.65,2603.1
Tue Dec 20 2022 14:30:00 GMT+0530 (India Standard Time),2603.15,2605.5,2600.35,2603.2
Tue Dec 20 2022 14:35:00 GMT+0530 (India Standard Time),2602.35,2605,2601,2604.25
Tue Dec 20 2022 14:40:00 GMT+0530 (India Standard Time),2604.9,2609,2604.7,2607
Tue Dec 20 2022 14:45:00 GMT+0530 (India Standard Time),2607.5,2611.1,2605.15,2606
Tue Dec 20 2022 14:50:00 GMT+0530 (India Standard Time),2606.1,2611.4,2606.1,2611
Tue Dec 20 2022 14:55:00 GMT+0530 (India Standard Time),2611,2613.75,2608.95,2609.6
Tue Dec 20 2022 15:00:00 GMT+0530 (India Standard Time),2609.55,2621.6,2609.55,2618.9
Tue Dec 20 2022 15:05:00 GMT+0530 (India Standard Time),2619.15,2625,2619.15,2623.95
Tue Dec 20 2022 15:10:00 GMT+0530 (India Standard Time),2623.9,2626,2622,2624
Tue Dec 20 2022 15:15:00 GMT+0530 (India Standard Time),2624,2625.8,2619.5,2620.75
Tue Dec 20 2022 15:20:00 GMT+0530 (India Standard Time),2620.4,2624,2620.3,2621.95
Tue Dec 20 2022 15:25:00 GMT+0530 (India Standard Time),2622,2623,2618.1,2619.95
Wed Dec 21 2022 09:15:00 GMT+0530 (India Standard Time),2621,2630,2620.1,2630
Wed Dec 21 2022 09:20:00 GMT+0530 (India Standard Time),2630,2633,2623,2623.95
Wed Dec 21 2022 09:25:00 GMT+0530 (India Standard Time),2624,2625.85,2621.1,2625
Wed Dec 21 2022 09:30:00 GMT+0530 (India Standard Time),2624.7,2627.5,2614.5,2616.05
Wed Dec 21 2022 09:35:00 GMT+0530 (India Standard Time),2616.25,2624.05,2612,2617.5
Wed Dec 21 2022 09:40:00 GMT+0530 (India Standard Time),2617.5,2618.85,2612.55,2613.05
Wed Dec 21 2022 09:45:00 GMT+0530 (India Standard Time),2613.05,2619.6,2613,2615.9
Wed Dec 21 2022 09:50:00 GMT+0530 (India Standard Time),2616.75,2617,2611.1,2613.55
Wed Dec 21 2022 09:55:00 GMT+0530 (India Standard Time),2612.7,2614.25,2610,2612.05
Wed Dec 21 2022 10:00:00 GMT+0530 (India Standard Time),2612.2,2614.15,2611,2613.55
Wed Dec 21 2022 10:05:00 GMT+0530 (India Standard Time),2613.4,2618.6,2613.3,2616.8
Wed Dec 21 2022 10:10:00 GMT+0530 (India Standard Time),2617,2619.35,2615,2619.1
Wed Dec 21 2022 10:15:00 GMT+0530 (India Standard Time),2618.3,2621,2614,2614.05
Wed Dec 21 2022 10:20:00 GMT+0530 (India Standard Time),2614,2614.6,2610.25,2613.1
Wed Dec 21 2022 10:25:00 GMT+0530 (India Standard Time),2613.6,2615.95,2611.75,2612
Wed Dec 21 2022 10:30:00 GMT+0530 (India Standard Time),2612,2612.95,2607.15,2610.25
Wed Dec 21 2022 10:35:00 GMT+0530 (India Standard Time),2610.3,2610.75,2607.45,2607.45
Wed Dec 21 2022 10:40:00 GMT+0530 (India Standard Time),2607.4,2609.75,2604,2608.85
Wed Dec 21 2022 10:45:00 GMT+0530 (India Standard Time),2609,2611,2608,2608.5
Wed Dec 21 2022 10:50:00 GMT+0530 (India Standard Time),2608.5,2610.5,2607,2609
Wed Dec 21 2022 10:55:00 GMT+0530 (India Standard Time),2609.15,2611.05,2608.5,2609.3
Wed Dec 21 2022 11:00:00 GMT+0530 (India Standard Time),2609.25,2610.5,2608,2608.55
Wed Dec 21 2022 11:05:00 GMT+0530 (India Standard Time),2609,2610.9,2605.1,2610.45
Wed Dec 21 2022 11:10:00 GMT+0530 (India Standard Time),2610.45,2613.7,2609.1,2612.15
Wed Dec 21 2022 11:15:00 GMT+0530 (India Standard Time),2611.35,2614,2611.05,2613.5
Wed Dec 21 2022 11:20:00 GMT+0530 (India Standard Time),2613.5,2613.75,2610.15,2610.8
Wed Dec 21 2022 11:25:00 GMT+0530 (India Standard Time),2611.6,2613.15,2610.6,2613.15
Wed Dec 21 2022 11:30:00 GMT+0530 (India Standard Time),2613.15,2614.4,2611.7,2612
Wed Dec 21 2022 11:35:00 GMT+0530 (India Standard Time),2612.75,2613.05,2611,2612.45
Wed Dec 21 2022 11:40:00 GMT+0530 (India Standard Time),2612.45,2613.85,2611.6,2613.6
Wed Dec 21 2022 11:45:00 GMT+0530 (India Standard Time),2613.6,2615,2612,2612.7
Wed Dec 21 2022 11:50:00 GMT+0530 (India Standard Time),2612.7,2615,2611.2,2614
Wed Dec 21 2022 11:55:00 GMT+0530 (India Standard Time),2614,2614,2610.65,2611
Wed Dec 21 2022 12:00:00 GMT+0530 (India Standard Time),2610.4,2611,2605,2606.85
Wed Dec 21 2022 12:05:00 GMT+0530 (India Standard Time),2606.85,2609.5,2605,2607.15
Wed Dec 21 2022 12:10:00 GMT+0530 (India Standard Time),2607.15,2609,2602.3,2603
Wed Dec 21 2022 12:15:00 GMT+0530 (India Standard Time),2603,2603.25,2596.5,2598.2
Wed Dec 21 2022 12:20:00 GMT+0530 (India Standard Time),2597.7,2600.75,2596.5,2600.7
Wed Dec 21 2022 12:25:00 GMT+0530 (India Standard Time),2600.7,2604.35,2600.7,2601.95
Wed Dec 21 2022 12:30:00 GMT+0530 (India Standard Time),2602,2602,2596.45,2597.2
Wed Dec 21 2022 12:35:00 GMT+0530 (India Standard Time),2596.8,2601.9,2596.45,2601.35
Wed Dec 21 2022 12:40:00 GMT+0530 (India Standard Time),2601.35,2602.9,2597.15,2598.2
Wed Dec 21 2022 12:45:00 GMT+0530 (India Standard Time),2598.2,2601.55,2594,2596.1
Wed Dec 21 2022 12:50:00 GMT+0530 (India Standard Time),2596.25,2598,2594,2594.95
Wed Dec 21 2022 12:55:00 GMT+0530 (India Standard Time),2594.95,2595.6,2593.4,2594.75
Wed Dec 21 2022 13:00:00 GMT+0530 (India Standard Time),2594.8,2599.85,2594.25,2599.4
Wed Dec 21 2022 13:05:00 GMT+0530 (India Standard Time),2599.45,2601,2597,2600.7
Wed Dec 21 2022 13:10:00 GMT+0530 (India Standard Time),2601,2605.5,2600.25,2603.85
Wed Dec 21 2022 13:15:00 GMT+0530 (India Standard Time),2603.85,2603.9,2598.55,2601.2
Wed Dec 21 2022 13:20:00 GMT+0530 (India Standard Time),2601.2,2601.95,2597.55,2601.4
Wed Dec 21 2022 13:25:00 GMT+0530 (India Standard Time),2601.4,2603.1,2598,2599.7
Wed Dec 21 2022 13:30:00 GMT+0530 (India Standard Time),2599.5,2602.95,2599.4,2600.1
Wed Dec 21 2022 13:35:00 GMT+0530 (India Standard Time),2600.1,2603.3,2599.1,2600.65
Wed Dec 21 2022 13:40:00 GMT+0530 (India Standard Time),2600.2,2600.3,2597,2599.05
Wed Dec 21 2022 13:45:00 GMT+0530 (India Standard Time),2597.45,2600,2590.05,2593.1
Wed Dec 21 2022 13:50:00 GMT+0530 (India Standard Time),2593.1,2595,2580.05,2584
Wed Dec 21 2022 13:55:00 GMT+0530 (India Standard Time),2584.05,2586,2577,2586
Wed Dec 21 2022 14:00:00 GMT+0530 (India Standard Time),2586.4,2587.75,2580.05,2585
Wed Dec 21 2022 14:05:00 GMT+0530 (India Standard Time),2585.2,2590.95,2581,2590
Wed Dec 21 2022 14:10:00 GMT+0530 (India Standard Time),2590.9,2594.35,2587.9,2588.6
Wed Dec 21 2022 14:15:00 GMT+0530 (India Standard Time),2588.6,2588.6,2583.5,2585.55
Wed Dec 21 2022 14:20:00 GMT+0530 (India Standard Time),2585.5,2593.7,2584.85,2591.45
Wed Dec 21 2022 14:25:00 GMT+0530 (India Standard Time),2591.45,2596.9,2591.45,2594.55
Wed Dec 21 2022 14:30:00 GMT+0530 (India Standard Time),2594.5,2596.6,2591.15,2595.45
Wed Dec 21 2022 14:35:00 GMT+0530 (India Standard Time),2595.85,2603,2595.55,2601.5
Wed Dec 21 2022 14:40:00 GMT+0530 (India Standard Time),2601.5,2601.85,2597.35,2600.7
Wed Dec 21 2022 14:45:00 GMT+0530 (India Standard Time),2600.7,2602.2,2596.4,2598.95
Wed Dec 21 2022 14:50:00 GMT+0530 (India Standard Time),2598.5,2600.1,2595.15,2595.25
Wed Dec 21 2022 14:55:00 GMT+0530 (India Standard Time),2595.2,2595.3,2586.3,2588
Wed Dec 21 2022 15:00:00 GMT+0530 (India Standard Time),2588.75,2590.95,2582.65,2587.15
Wed Dec 21 2022 15:05:00 GMT+0530 (India Standard Time),2587.15,2588.75,2581.3,2586.2
Wed Dec 21 2022 15:10:00 GMT+0530 (India Standard Time),2586.2,2587.6,2583,2586.2
Wed Dec 21 2022 15:15:00 GMT+0530 (India Standard Time),2586.3,2586.75,2582.7,2583.6
Wed Dec 21 2022 15:20:00 GMT+0530 (India Standard Time),2583.6,2584.4,2580.05,2582.3
Wed Dec 21 2022 15:25:00 GMT+0530 (India Standard Time),2582.4,2585.85,2582.1,2584.9
Thu Dec 22 2022 09:15:00 GMT+0530 (India Standard Time),2598,2604.5,2590,2593.75
Thu Dec 22 2022 09:20:00 GMT+0530 (India Standard Time),2593.7,2597.3,2590.5,2593.35
Thu Dec 22 2022 09:25:00 GMT+0530 (India Standard Time),2592.9,2594,2583.3,2586.95
Thu Dec 22 2022 09:30:00 GMT+0530 (India Standard Time),2586.2,2589.95,2581.2,2586.6
Thu Dec 22 2022 09:35:00 GMT+0530 (India Standard Time),2585.75,2587.05,2575.5,2579
Thu Dec 22 2022 09:40:00 GMT+0530 (India Standard Time),2578.5,2586.45,2577.6,2585.45
Thu Dec 22 2022 09:45:00 GMT+0530 (India Standard Time),2585.45,2599,2584.25,2596.85
Thu Dec 22 2022 09:50:00 GMT+0530 (India Standard Time),2596.85,2598.55,2593.75,2595.8
Thu Dec 22 2022 09:55:00 GMT+0530 (India Standard Time),2595.05,2596.05,2592,2592
Thu Dec 22 2022 10:00:00 GMT+0530 (India Standard Time),2592.6,2594.4,2582.2,2586
Thu Dec 22 2022 10:05:00 GMT+0530 (India Standard Time),2586.05,2590,2585.55,2588.9
Thu Dec 22 2022 10:10:00 GMT+0530 (India Standard Time),2588.65,2590,2582.7,2583.1
Thu Dec 22 2022 10:15:00 GMT+0530 (India Standard Time),2582.4,2584.45,2580.5,2583.4
Thu Dec 22 2022 10:20:00 GMT+0530 (India Standard Time),2583.85,2584.15,2580.45,2582.1
Thu Dec 22 2022 10:25:00 GMT+0530 (India Standard Time),2583,2587,2580,2587
Thu Dec 22 2022 10:30:00 GMT+0530 (India Standard Time),2587,2589.7,2584.05,2585.05
Thu Dec 22 2022 10:35:00 GMT+0530 (India Standard Time),2586,2586,2581.6,2582.65
Thu Dec 22 2022 10:40:00 GMT+0530 (India Standard Time),2582.7,2584.8,2578,2583
Thu Dec 22 2022 10:45:00 GMT+0530 (India Standard Time),2583.55,2590.5,2582.95,2589.15
Thu Dec 22 2022 10:50:00 GMT+0530 (India Standard Time),2589.1,2590.2,2583.7,2586.4
Thu Dec 22 2022 10:55:00 GMT+0530 (India Standard Time),2586.55,2586.75,2580.3,2581.25
Thu Dec 22 2022 11:00:00 GMT+0530 (India Standard Time),2581.4,2584,2579.7,2579.7
Thu Dec 22 2022 11:05:00 GMT+0530 (India Standard Time),2579.7,2585.45,2579.5,2582.75
Thu Dec 22 2022 11:10:00 GMT+0530 (India Standard Time),2582.5,2586.85,2580.95,2586.15
Thu Dec 22 2022 11:15:00 GMT+0530 (India Standard Time),2586.85,2587,2581.85,2583.95
Thu Dec 22 2022 11:20:00 GMT+0530 (India Standard Time),2584,2584.8,2578.65,2580.25
Thu Dec 22 2022 11:25:00 GMT+0530 (India Standard Time),2580.45,2581,2572.8,2574.6
Thu Dec 22 2022 11:30:00 GMT+0530 (India Standard Time),2574.6,2575.95,2571,2573.15
Thu Dec 22 2022 11:35:00 GMT+0530 (India Standard Time),2573.25,2576,2571.1,2574.5
Thu Dec 22 2022 11:40:00 GMT+0530 (India Standard Time),2574.45,2575,2568.9,2569.35
Thu Dec 22 2022 11:45:00 GMT+0530 (India Standard Time),2568.9,2571.2,2567.3,2569.85
Thu Dec 22 2022 11:50:00 GMT+0530 (India Standard Time),2569.05,2571.2,2566.9,2568
Thu Dec 22 2022 11:55:00 GMT+0530 (India Standard Time),2568,2573.85,2567.5,2572.45
Thu Dec 22 2022 12:00:00 GMT+0530 (India Standard Time),2572.45,2573,2569.65,2570.7
Thu Dec 22 2022 12:05:00 GMT+0530 (India Standard Time),2570,2573.7,2570,2572.55
Thu Dec 22 2022 12:10:00 GMT+0530 (India Standard Time),2573.05,2577.2,2570.5,2574.25
Thu Dec 22 2022 12:15:00 GMT+0530 (India Standard Time),2574.25,2578.05,2572,2577.9
Thu Dec 22 2022 12:20:00 GMT+0530 (India Standard Time),2577.85,2579.8,2573.55,2575.6
Thu Dec 22 2022 12:25:00 GMT+0530 (India Standard Time),2575.95,2577.6,2573.25,2573.5
Thu Dec 22 2022 12:30:00 GMT+0530 (India Standard Time),2574.25,2575.5,2572.95,2575
Thu Dec 22 2022 12:35:00 GMT+0530 (India Standard Time),2575,2575,2573.05,2573.5
Thu Dec 22 2022 12:40:00 GMT+0530 (India Standard Time),2574.45,2574.7,2570.6,2571.2
Thu Dec 22 2022 12:45:00 GMT+0530 (India Standard Time),2571.2,2573.5,2570.5,2573.5
Thu Dec 22 2022 12:50:00 GMT+0530 (India Standard Time),2573.5,2574.8,2569,2569.05
Thu Dec 22 2022 12:55:00 GMT+0530 (India Standard Time),2569,2571.65,2568.95,2569.7
Thu Dec 22 2022 13:00:00 GMT+0530 (India Standard Time),2568.95,2571.8,2568.05,2569.85
Thu Dec 22 2022 13:05:00 GMT+0530 (India Standard Time),2569,2579.4,2569,2578.15
Thu Dec 22 2022 13:10:00 GMT+0530 (India Standard Time),2578.9,2579.75,2575.5,2576.9
Thu Dec 22 2022 13:15:00 GMT+0530 (India Standard Time),2576.85,2585,2576.3,2584.95
Thu Dec 22 2022 13:20:00 GMT+0530 (India Standard Time),2584.6,2587.35,2582.65,2584.6
Thu Dec 22 2022 13:25:00 GMT+0530 (India Standard Time),2584.6,2584.85,2579.05,2579.75
Thu Dec 22 2022 13:30:00 GMT+0530 (India Standard Time),2579.6,2582.3,2578.5,2579.9
Thu Dec 22 2022 13:35:00 GMT+0530 (India Standard Time),2580,2584,2579.8,2583.2
Thu Dec 22 2022 13:40:00 GMT+0530 (India Standard Time),2583.2,2586.05,2582.8,2585.2
Thu Dec 22 2022 13:45:00 GMT+0530 (India Standard Time),2585.2,2589,2584.9,2588.75
Thu Dec 22 2022 13:50:00 GMT+0530 (India Standard Time),2589,2591.85,2585.15,2587.5
Thu Dec 22 2022 13:55:00 GMT+0530 (India Standard Time),2587.7,2590.9,2587.7,2590
Thu Dec 22 2022 14:00:00 GMT+0530 (India Standard Time),2589.15,2592.2,2588,2592.2
Thu Dec 22 2022 14:05:00 GMT+0530 (India Standard Time),2592.65,2593.15,2584.15,2589.9
Thu Dec 22 2022 14:10:00 GMT+0530 (India Standard Time),2589.9,2591.9,2586,2587.5
Thu Dec 22 2022 14:15:00 GMT+0530 (India Standard Time),2587.25,2590.75,2586.15,2587.15
Thu Dec 22 2022 14:20:00 GMT+0530 (India Standard Time),2587.15,2589,2586.3,2587
Thu Dec 22 2022 14:25:00 GMT+0530 (India Standard Time),2586.3,2587.45,2581.35,2583
Thu Dec 22 2022 14:30:00 GMT+0530 (India Standard Time),2583,2583.8,2580.4,2581.3
Thu Dec 22 2022 14:35:00 GMT+0530 (India Standard Time),2581.35,2581.6,2578,2579.4
Thu Dec 22 2022 14:40:00 GMT+0530 (India Standard Time),2579.15,2580.05,2574.65,2576
Thu Dec 22 2022 14:45:00 GMT+0530 (India Standard Time),2575.5,2578.45,2575,2576.45
Thu Dec 22 2022 14:50:00 GMT+0530 (India Standard Time),2576.9,2579.95,2576.45,2578.25
Thu Dec 22 2022 14:55:00 GMT+0530 (India Standard Time),2578.25,2579.75,2575,2575.05
Thu Dec 22 2022 15:00:00 GMT+0530 (India Standard Time),2575.35,2581.55,2570.05,2579.45
Thu Dec 22 2022 15:05:00 GMT+0530 (India Standard Time),2579.4,2580,2574.45,2575.5
Thu Dec 22 2022 15:10:00 GMT+0530 (India Standard Time),2575.5,2581.5,2574.65,2581.5
Thu Dec 22 2022 15:15:00 GMT+0530 (India Standard Time),2581.2,2582.95,2578.1,2580.3
Thu Dec 22 2022 15:20:00 GMT+0530 (India Standard Time),2580.25,2580.9,2577.15,2577.95
Thu Dec 22 2022 15:25:00 GMT+0530 (India Standard Time),2577.95,2579.8,2575.8,2577
Fri Dec 23 2022 09:15:00 GMT+0530 (India Standard Time),2563.3,2582.15,2563.3,2571.5
Fri Dec 23 2022 09:20:00 GMT+0530 (India Standard Time),2570.85,2577.9,2566.65,2568
Fri Dec 23 2022 09:25:00 GMT+0530 (India Standard Time),2568.35,2578,2565.3,2574.4
Fri Dec 23 2022 09:30:00 GMT+0530 (India Standard Time),2574.4,2590.5,2573.85,2586.6
Fri Dec 23 2022 09:35:00 GMT+0530 (India Standard Time),2586.1,2588,2580.6,2584.95
Fri Dec 23 2022 09:40:00 GMT+0530 (India Standard Time),2584.95,2588,2583.35,2583.8
Fri Dec 23 2022 09:45:00 GMT+0530 (India Standard Time),2583.75,2586.5,2578.65,2586.5
Fri Dec 23 2022 09:50:00 GMT+0530 (India Standard Time),2585.6,2588,2581,2581.35
Fri Dec 23 2022 09:55:00 GMT+0530 (India Standard Time),2582,2583.4,2573.75,2574.6
Fri Dec 23 2022 10:00:00 GMT+0530 (India Standard Time),2574.65,2577.65,2568,2570.2
Fri Dec 23 2022 10:05:00 GMT+0530 (India Standard Time),2570.25,2573.1,2569,2570
Fri Dec 23 2022 10:10:00 GMT+0530 (India Standard Time),2569.05,2572.1,2567,2568.55
Fri Dec 23 2022 10:15:00 GMT+0530 (India Standard Time),2568.4,2568.7,2562.5,2565
Fri Dec 23 2022 10:20:00 GMT+0530 (India Standard Time),2564.2,2566.95,2563.4,2563.95
Fri Dec 23 2022 10:25:00 GMT+0530 (India Standard Time),2563.9,2568.4,2563.6,2565.8
Fri Dec 23 2022 10:30:00 GMT+0530 (India Standard Time),2565.8,2569.6,2565,2567.6
Fri Dec 23 2022 10:35:00 GMT+0530 (India Standard Time),2567.6,2569.6,2567,2567.4
Fri Dec 23 2022 10:40:00 GMT+0530 (India Standard Time),2567.4,2569.4,2566,2567.1
Fri Dec 23 2022 10:45:00 GMT+0530 (India Standard Time),2567.2,2571.05,2567,2570
Fri Dec 23 2022 10:50:00 GMT+0530 (India Standard Time),2570,2571.2,2564.25,2565
Fri Dec 23 2022 10:55:00 GMT+0530 (India Standard Time),2565,2568,2565,2566.5
Fri Dec 23 2022 11:00:00 GMT+0530 (India Standard Time),2566.9,2570.65,2566,2566.25
Fri Dec 23 2022 11:05:00 GMT+0530 (India Standard Time),2567,2569.5,2566.25,2568.6
Fri Dec 23 2022 11:10:00 GMT+0530 (India Standard Time),2568.45,2570.3,2566.05,2567.4
Fri Dec 23 2022 11:15:00 GMT+0530 (India Standard Time),2566.35,2567.4,2565,2565
Fri Dec 23 2022 11:20:00 GMT+0530 (India Standard Time),2565.05,2566.2,2565,2565
Fri Dec 23 2022 11:25:00 GMT+0530 (India Standard Time),2565,2566.2,2551,2551.15
Fri Dec 23 2022 11:30:00 GMT+0530 (India Standard Time),2552,2552,2545.2,2547.85
Fri Dec 23 2022 11:35:00 GMT+0530 (India Standard Time),2547.75,2550,2545,2549.25
Fri Dec 23 2022 11:40:00 GMT+0530 (India Standard Time),2548.15,2549.25,2541,2541.3
Fri Dec 23 2022 11:45:00 GMT+0530 (India Standard Time),2541.75,2541.95,2522.2,2525.4
Fri Dec 23 2022 11:50:00 GMT+0530 (India Standard Time),2526.55,2530.5,2520.1,2526.8
Fri Dec 23 2022 11:55:00 GMT+0530 (India Standard Time),2526.6,2531,2524.05,2526.3
Fri Dec 23 2022 12:00:00 GMT+0530 (India Standard Time),2527.05,2534.7,2525,2531.8
Fri Dec 23 2022 12:05:00 GMT+0530 (India Standard Time),2531.75,2532,2527.5,2531.9
Fri Dec 23 2022 12:10:00 GMT+0530 (India Standard Time),2531.9,2534.95,2531.15,2534.95
Fri Dec 23 2022 12:15:00 GMT+0530 (India Standard Time),2534.95,2537.4,2531.1,2537.2
Fri Dec 23 2022 12:20:00 GMT+0530 (India Standard Time),2537,2537.45,2528.35,2533.65
Fri Dec 23 2022 12:25:00 GMT+0530 (India Standard Time),2533.65,2535,2530.45,2534.4
Fri Dec 23 2022 12:30:00 GMT+0530 (India Standard Time),2534.3,2535,2529.1,2529.5
Fri Dec 23 2022 12:35:00 GMT+0530 (India Standard Time),2529.55,2531.3,2528,2530
Fri Dec 23 2022 12:40:00 GMT+0530 (India Standard Time),2530,2533,2529,2530.7
Fri Dec 23 2022 12:45:00 GMT+0530 (India Standard Time),2530.7,2533.45,2530.05,2530.6
Fri Dec 23 2022 12:50:00 GMT+0530 (India Standard Time),2531.1,2532,2524.6,2527
Fri Dec 23 2022 12:55:00 GMT+0530 (India Standard Time),2526.7,2529.45,2526,2528.55
Fri Dec 23 2022 13:00:00 GMT+0530 (India Standard Time),2528.55,2529.5,2526.55,2527.9
Fri Dec 23 2022 13:05:00 GMT+0530 (India Standard Time),2527.9,2530.4,2526.8,2530
Fri Dec 23 2022 13:10:00 GMT+0530 (India Standard Time),2530.15,2530.15,2526.2,2527.95
Fri Dec 23 2022 13:15:00 GMT+0530 (India Standard Time),2527,2529.85,2526.2,2527.7
Fri Dec 23 2022 13:20:00 GMT+0530 (India Standard Time),2527.5,2528.1,2524,2528.1
Fri Dec 23 2022 13:25:00 GMT+0530 (India Standard Time),2528.1,2529.35,2525.85,2527.25
Fri Dec 23 2022 13:30:00 GMT+0530 (India Standard Time),2527.2,2527.7,2524.15,2524.8
Fri Dec 23 2022 13:35:00 GMT+0530 (India Standard Time),2524.25,2524.9,2512,2512
Fri Dec 23 2022 13:40:00 GMT+0530 (India Standard Time),2512.7,2512.8,2505,2506.9
Fri Dec 23 2022 13:45:00 GMT+0530 (India Standard Time),2507.3,2513.7,2506.15,2512.05
Fri Dec 23 2022 13:50:00 GMT+0530 (India Standard Time),2512.25,2514.9,2510.45,2514.8
Fri Dec 23 2022 13:55:00 GMT+0530 (India Standard Time),2514.8,2516.5,2511.15,2515.55
Fri Dec 23 2022 14:00:00 GMT+0530 (India Standard Time),2515.6,2516.5,2510.45,2511.7
Fri Dec 23 2022 14:05:00 GMT+0530 (India Standard Time),2511.25,2514.8,2511.05,2513.4
Fri Dec 23 2022 14:10:00 GMT+0530 (India Standard Time),2513.85,2514.7,2512,2512.05
Fri Dec 23 2022 14:15:00 GMT+0530 (India Standard Time),2512.15,2516.15,2508.8,2516.15
Fri Dec 23 2022 14:20:00 GMT+0530 (India Standard Time),2516.5,2519.05,2514,2514.2
Fri Dec 23 2022 14:25:00 GMT+0530 (India Standard Time),2514.8,2522,2513.85,2522
Fri Dec 23 2022 14:30:00 GMT+0530 (India Standard Time),2522,2522,2516.25,2518
Fri Dec 23 2022 14:35:00 GMT+0530 (India Standard Time),2518.25,2521.85,2514.7,2516.85
Fri Dec 23 2022 14:40:00 GMT+0530 (India Standard Time),2516.85,2516.85,2511,2513.55
Fri Dec 23 2022 14:45:00 GMT+0530 (India Standard Time),2513.95,2514.4,2510.75,2512.4
Fri Dec 23 2022 14:50:00 GMT+0530 (India Standard Time),2512.2,2512.2,2507.55,2510.75
Fri Dec 23 2022 14:55:00 GMT+0530 (India Standard Time),2510.75,2512,2506,2507.6
Fri Dec 23 2022 15:00:00 GMT+0530 (India Standard Time),2507.45,2511,2502.45,2503.45
Fri Dec 23 2022 15:05:00 GMT+0530 (India Standard Time),2502.9,2503.4,2492.65,2499.7
Fri Dec 23 2022 15:10:00 GMT+0530 (India Standard Time),2499.9,2502.65,2498.7,2502.65
Fri Dec 23 2022 15:15:00 GMT+0530 (India Standard Time),2502.65,2504.7,2500,2501.75
Fri Dec 23 2022 15:20:00 GMT+0530 (India Standard Time),2501.75,2505.95,2499.25,2504.95
Fri Dec 23 2022 15:25:00 GMT+0530 (India Standard Time),2503.85,2509.55,2503.55,2508.5
Mon Dec 26 2022 09:15:00 GMT+0530 (India Standard Time),2514.75,2514.75,2493,2500.95
Mon Dec 26 2022 09:20:00 GMT+0530 (India Standard Time),2503,2519,2502,2514.55
Mon Dec 26 2022 09:25:00 GMT+0530 (India Standard Time),2514.1,2514.35,2508.65,2512.65
Mon Dec 26 2022 09:30:00 GMT+0530 (India Standard Time),2512.4,2514.75,2506.05,2510.85
Mon Dec 26 2022 09:35:00 GMT+0530 (India Standard Time),2510.55,2522.4,2510,2518
Mon Dec 26 2022 09:40:00 GMT+0530 (India Standard Time),2518.6,2520,2515,2518
Mon Dec 26 2022 09:45:00 GMT+0530 (India Standard Time),2518.25,2519.2,2511.45,2514
Mon Dec 26 2022 09:50:00 GMT+0530 (India Standard Time),2514.35,2519.8,2513.55,2515.45
Mon Dec 26 2022 09:55:00 GMT+0530 (India Standard Time),2515.45,2518,2514,2516.3
Mon Dec 26 2022 10:00:00 GMT+0530 (India Standard Time),2516.8,2517.4,2513.4,2514.4
Mon Dec 26 2022 10:05:00 GMT+0530 (India Standard Time),2514,2521.8,2514,2518.9
Mon Dec 26 2022 10:10:00 GMT+0530 (India Standard Time),2518.9,2520.15,2517,2519.7
